date,y,x,lat,lon,s
2020-03-01,-2150000.0,-1700000.0,65.25407987797384,-38.33334010909864,0.5839598260901147
2020-03-01,-2150000.0,-1650000.0,65.53614542342842,-37.504142360270144,0.7204669989129827
2020-03-01,-2150000.0,-1600000.0,65.81272522266327,-36.65610841596691,0.8101115752247492
2020-03-01,-2150000.0,-1400000.0,66.8607050339816,-33.07067782276167,1.0
2020-03-01,-2150000.0,-1350000.0,67.10720730945104,-32.12499844038752,1.0
2020-03-01,-2150000.0,-1300000.0,67.34713578731971,-31.159304508344384,1.0
2020-03-01,-2150000.0,-1250000.0,67.58029617982064,-30.173520029644333,1.0
2020-03-01,-2150000.0,-1200000.0,67.80649143719832,-29.1676133795778,1.0
2020-03-01,-2150000.0,-1150000.0,68.02552222103577,-28.141601232261728,1.0
2020-03-01,-2150000.0,-1100000.0,68.23718743638105,-27.0955524937518,0.9863331873501644
2020-03-01,-2150000.0,-1050000.0,68.44128482397785,-26.02959219151346,0.7779719023395752
2020-03-01,-2150000.0,-1000000.0,68.6376116131589,-24.943905263424583,0.7277793580422078
2020-03-01,-2150000.0,-950000.0,68.82596523508514,-23.838740183171726,0.7556451417880824
2020-03-01,-2150000.0,-900000.0,69.00614409501257,-22.71441235316724,0.6364595763207137
2020-03-01,-2150000.0,-850000.0,69.17794840114499,-21.5713071912546,0.4807858143867151
2020-03-01,-2150000.0,1550000.0,66.08364850273821,35.78897345918333,0.4789948914312733
2020-03-01,-2150000.0,1600000.0,65.81272522266327,36.65610841596691,0.3594155341728144
2020-03-01,-2150000.0,1650000.0,65.53614542342842,37.504142360270144,0.3538146970929626
2020-03-01,-2150000.0,1700000.0,65.25407987797384,38.33334010909864,0.4279327576972385
2020-03-01,-2150000.0,1750000.0,64.96669471958637,39.143986414571046,0.4431443758698632
2020-03-01,-2100000.0,-1800000.0,65.02475557172971,-40.60129464500447,0.6000083545607985
2020-03-01,-2100000.0,-1750000.0,65.32116532303891,-39.8055710922652,0.7692662866141122
2020-03-01,-2100000.0,-1700000.0,65.61244315924193,-38.99099404250548,0.8401639746095872
2020-03-01,-2100000.0,-1300000.0,67.737017266261,-31.7594800848128,0.9813374277301444
2020-03-01,-2100000.0,-900000.0,69.42575210670498,-23.19859051364819,0.9369051363733756
2020-03-01,-2100000.0,-850000.0,69.6009214145585,-22.03622694014545,0.7396979517933846
2020-03-01,-2100000.0,-800000.0,69.76740599682581,-20.85445803957835,0.4937546922308586
2020-03-01,-2100000.0,1700000.0,65.61244315924193,38.99099404250548,0.3139039721439084
2020-03-01,-2100000.0,1750000.0,65.32116532303891,39.8055710922652,0.3360897377597
2020-03-01,-2050000.0,-800000.0,70.19204428480113,-21.31791227546156,0.6899544364562801
2020-03-01,-2050000.0,-750000.0,70.35289440870915,-20.095231191904816,0.4581929811579075
2020-03-01,-2050000.0,1700000.0,65.96718834947424,39.66784111834045,0.4231565005003748
2020-03-01,-1950000.0,-900000.0,70.6731472861187,-24.77514056883192,1.0
2020-03-01,-1950000.0,-750000.0,71.20402850451876,-21.037511025421814,0.8665417070688781
2020-03-01,-1950000.0,-700000.0,71.36228825862149,-19.74683660542612,0.6382735386406194
2020-03-01,-1950000.0,1700000.0,66.66526870813101,41.08175113593263,0.4136551728848195
2020-03-01,-1900000.0,-700000.0,71.78891113015968,-20.22485943116808,0.9416243894200608
2020-03-01,-1900000.0,-650000.0,71.94080360609101,-18.88608736970929,0.7882107602155819
2020-03-01,-1900000.0,1700000.0,67.00830773544082,41.82016988013577,0.267932292411131
2020-03-01,-1900000.0,1750000.0,66.70068789466785,42.6467031338917,0.3816422022951931
2020-03-01,-1900000.0,1800000.0,66.38808811777483,43.45184230102203,0.4955938338930523
2020-03-01,-1850000.0,-750000.0,72.04843346517028,-22.06789956241022,1.0
2020-03-01,-1850000.0,-700000.0,72.21392155931636,-20.72555886556054,0.9883927369107376
2020-03-01,-1850000.0,-650000.0,72.36934399156341,-19.35899417569472,0.9285982689370176
2020-03-01,-1850000.0,-600000.0,72.51444295947597,-17.96913974015702,0.8198210711704136
2020-03-01,-1850000.0,-550000.0,72.64896935886932,-16.55707137563665,0.4923146618731376
2020-03-01,-1850000.0,1650000.0,67.65391787788104,41.729512076816434,0.0881673075853503
2020-03-01,-1850000.0,1700000.0,67.34713578731971,42.58049078334367,0.2398182344852534
2020-03-01,-1850000.0,1750000.0,67.03524055221604,43.40885972880541,0.3451674029138732
2020-03-01,-1800000.0,-650000.0,72.7963470384285,-19.855214369321057,0.9887516099030552
2020-03-01,-1800000.0,-600000.0,72.94495644858142,-18.43494882292201,0.957997231206266
2020-03-01,-1800000.0,-550000.0,73.08279289133615,-16.990823291986167,0.8311459437403566
2020-03-01,-1800000.0,-500000.0,73.2096004282588,-15.524110996754258,0.4277650865777036
2020-03-01,-1750000.0,-700000.0,73.05874333126027,-21.80140948635181,1.0
2020-03-01,-1750000.0,-650000.0,73.22172576078256,-20.37643521383639,0.9831337431486856
2020-03-01,-1750000.0,-600000.0,73.37401544070171,-18.92464441605124,0.9706405174044408
2020-03-01,-1750000.0,-550000.0,73.51532639549755,-17.4471884232822,0.9198195223714958
2020-03-01,-1750000.0,-500000.0,73.64538365122426,-15.945395900922854,0.7947699250694653
2020-03-01,-1750000.0,-450000.0,73.7639255982402,-14.420773127510984,0.4624108820979979
2020-03-01,-1750000.0,1650000.0,68.32714522555939,43.31531568210371,0.2137926619817677
2020-03-01,-1750000.0,1800000.0,67.36534092560437,45.80692945510238,0.4081785539296182
2020-03-01,-1750000.0,1850000.0,67.03524055221604,46.59114027119459,0.4350141115835798
2020-03-01,-1700000.0,-600000.0,73.80153486804689,-19.44003482817619,0.9843004136244374
2020-03-01,-1700000.0,-550000.0,73.94649636834191,-17.927919762007235,0.973114184361544
2020-03-01,-1700000.0,-500000.0,74.07997233961532,-16.389540334034784,0.9407843354611564
2020-03-01,-1700000.0,-450000.0,74.20168072657563,-14.826479970355663,0.8505003893615413
2020-03-01,-1700000.0,-400000.0,74.31135590749827,-13.240519915187203,0.6154548700961543
2020-03-01,-1700000.0,-350000.0,74.4087513635959,-11.633633998940438,0.2880695619762731
2020-03-01,-1700000.0,1800000.0,67.68158517630255,46.63657704161672,0.2977959821161081
2020-03-01,-1650000.0,-500000.0,74.5132968283068,-16.858398767738276,0.9786744304832546
2020-03-01,-1650000.0,-450000.0,74.63834414536295,-15.255118703057777,0.967353970011618
2020-03-01,-1650000.0,-400000.0,74.75107506032309,-13.62699485989154,0.906101704725044
2020-03-01,-1650000.0,-350000.0,74.85122223767455,-11.976132444203357,0.6985917742238603
2020-03-01,-1650000.0,-300000.0,74.93854142374124,-10.304846468766032,0.4029231056641212
2020-03-01,-1650000.0,1700000.0,68.65685723908474,45.85509739626673,0.2044741606655926
2020-03-01,-1650000.0,1750000.0,68.32714522555939,46.68468431789629,0.1649442950402828
2020-03-01,-1650000.0,1800000.0,67.99276986530602,47.48955292199916,0.1930843444844193
2020-03-01,-1600000.0,-500000.0,74.94527873616683,-17.35402463626132,0.9531631119055636
2020-03-01,-1600000.0,-450000.0,75.07385107470446,-15.708637829015744,0.9962404559268296
2020-03-01,-1600000.0,-400000.0,75.1898122307519,-14.03624346792648,0.9736383723833982
2020-03-01,-1600000.0,-350000.0,75.29287174036392,-12.339087278326195,0.9265047860343348
2020-03-01,-1600000.0,-300000.0,75.38276367023886,-10.619655276155134,0.7926294011294078
2020-03-01,-1600000.0,-250000.0,75.4592498702944,-8.880659150520245,0.5120722774586268
2020-03-01,-1600000.0,450000.0,75.07385107470446,15.708637829015744,0.1218240841312922
2020-03-01,-1600000.0,500000.0,74.94527873616683,17.35402463626132,0.3002377814485347
2020-03-01,-1600000.0,550000.0,74.80440683592596,18.97040780848654,0.4638349102246682
2020-03-01,-1600000.0,1750000.0,68.6376116131589,47.563770211465005,0.1231034222516174
2020-03-01,-1600000.0,1800000.0,68.29869930652082,48.3664606634298,0.149490281569218
2020-03-01,-1550000.0,-2850000.0,60.60904735606427,-61.46001481204004,0.2615439770075444
2020-03-01,-1550000.0,-2450000.0,63.79886471870957,-57.68038349181982,0.2887833937097986
2020-03-01,-1550000.0,-2400000.0,64.18672142021471,-57.144278049567006,0.401767874484455
2020-03-01,-1550000.0,-2350000.0,64.57188834844219,-56.59217541029108,0.4722110817325587
2020-03-01,-1550000.0,-2300000.0,64.95426941468705,-56.02345596374314,0.4910636540957151
2020-03-01,-1550000.0,-2250000.0,65.33376279131875,-55.43747535111819,0.5482537584949198
2020-03-01,-1550000.0,-2200000.0,65.71026058642438,-54.83356396420712,0.4577342573119105
2020-03-01,-1550000.0,-2150000.0,66.08364850273821,-54.21102654081667,0.2521026260640825
2020-03-01,-1550000.0,-450000.0,75.50812818145849,-16.189206257026942,0.9929582259218298
2020-03-01,-1550000.0,-400000.0,75.6275086655149,-14.47029410006589,0.9992720647868184
2020-03-01,-1550000.0,-350000.0,75.73365498521075,-12.724355685422369,0.980540276128934
2020-03-01,-1550000.0,-300000.0,75.82627697499673,-10.954062643398336,0.963007782196848
2020-03-01,-1550000.0,-250000.0,75.9051142575856,-9.16234704572171,0.8679773798744004
2020-03-01,-1550000.0,-200000.0,75.96993975997847,-7.352379359892361,0.6063263559539228
2020-03-01,-1550000.0,400000.0,75.6275086655149,14.47029410006589,0.1352281806423818
2020-03-01,-1550000.0,450000.0,75.50812818145849,16.189206257026942,0.3717102589653622
2020-03-01,-1550000.0,500000.0,75.37582975249896,17.87869659584134,0.5113259340355963
2020-03-01,-1550000.0,550000.0,75.23095180028726,19.536654938128382,0.6784645234453844
2020-03-01,-1550000.0,600000.0,75.07385107470446,21.16125981682828,0.6727862006890709
2020-03-01,-1550000.0,1800000.0,68.59916968035552,49.267893300290815,0.1519241355660412
2020-03-01,-1500000.0,-2900000.0,60.41657345772854,-62.65012421993013,0.817786284864809
2020-03-01,-1500000.0,-2850000.0,60.82785279217701,-62.24145939893998,0.5162491546621393
2020-03-01,-1500000.0,-2800000.0,61.23716326685593,-61.82140989004083,0.3290497609466594
2020-03-01,-1500000.0,-2650000.0,62.45271659633773,-60.48850144290969,0.5744523634381823
2020-03-01,-1500000.0,-2600000.0,62.85356864375076,-60.01836063115067,0.4758700933878454
2020-03-01,-1500000.0,-2550000.0,63.25214152889111,-59.53445508054013,0.5190133801206621
2020-03-01,-1500000.0,-2500000.0,63.6483611115976,-59.03624346792648,0.6515088162859904
2020-03-01,-1500000.0,-2450000.0,64.04214865526572,-58.52316065041602,0.6928303071445093
2020-03-01,-1500000.0,-2400000.0,64.43342055225813,-57.9946167919165,0.7170620827887548
2020-03-01,-1500000.0,-2350000.0,64.82208803292554,-57.44999650780661,0.7286181054350682
2020-03-01,-1500000.0,-2300000.0,65.20805685762448,-56.88865803962798,0.7503715290834501
2020-03-01,-1500000.0,-2250000.0,65.59122699118764,-56.30993247402022,0.7630090911488259
2020-03-01,-1500000.0,-2200000.0,65.97149225939474,-55.71312302279104,0.7234471791691967
2020-03-01,-1500000.0,-2150000.0,66.34873998711895,-55.097504384075286,0.5318259061715866
2020-03-01,-1500000.0,-2100000.0,66.72285061798557,-54.46232220802562,0.4890714752715565
2020-03-01,-1500000.0,-500000.0,75.80485022036441,-18.43494882292201,0.9710573962001036
2020-03-01,-1500000.0,-450000.0,75.94109232459209,-16.69924423399362,0.99302932800347
2020-03-01,-1500000.0,-400000.0,76.06409738865219,-14.931417178137554,0.997020757784324
2020-03-01,-1500000.0,-350000.0,76.17352044512694,-13.134022306396323,0.9788113634582292
2020-03-01,-1500000.0,-300000.0,76.26904417028375,-11.309932474020217,0.9860335704873946
2020-03-01,-1500000.0,-250000.0,76.3503831850208,-9.462322208025617,0.9740313079367956
2020-03-01,-1500000.0,-200000.0,76.41728812659042,-7.594643368591447,0.8921612574120601
2020-03-01,-1500000.0,-150000.0,76.46954936630254,-5.710593137499643,0.6683536649312545
2020-03-01,-1500000.0,400000.0,76.06409738865219,14.931417178137554,0.3170316233591666
2020-03-01,-1500000.0,450000.0,75.94109232459209,16.69924423399362,0.5956618049081073
2020-03-01,-1500000.0,500000.0,75.80485022036441,18.43494882292201,0.6875624692382507
2020-03-01,-1500000.0,550000.0,75.65573927841015,20.136303428248137,0.7775167574565409
2020-03-01,-1500000.0,600000.0,75.4941465327159,21.80140948635181,0.8257631202388908
2020-03-01,-1500000.0,650000.0,75.32047355069805,23.428692808745403,0.5039790107420292
2020-03-01,-1500000.0,1800000.0,68.89396896735887,50.19442890773481,0.3862517488328401
2020-03-01,-1450000.0,-2900000.0,60.62692669851077,-63.43494882292201,0.7618941048054955
2020-03-01,-1450000.0,-2850000.0,61.040908553979925,-63.03428556712986,0.6599841357230086
2020-03-01,-1450000.0,-2800000.0,61.4529906083126,-62.62229722866828,0.565436477933179
2020-03-01,-1450000.0,-2750000.0,61.86312009211631,-62.19854122006586,0.8191849223494696
2020-03-01,-1450000.0,-2700000.0,62.2712408288596,-61.76255446183274,0.8595261634544215
2020-03-01,-1450000.0,-2650000.0,62.67729302835559,-61.31385242626057,0.8986792743151358
2020-03-01,-1450000.0,-2600000.0,63.08121306647168,-60.85192815428696,0.8561968946854681
2020-03-01,-1450000.0,-2550000.0,63.482933250237686,-60.376251248826186,0.8515510414050316
2020-03-01,-1450000.0,-2500000.0,63.88238156750441,-59.88626684901757,0.906073428713797
2020-03-01,-1450000.0,-2450000.0,64.27948142029041,-59.38139459109061,0.9017585764314386
2020-03-01,-1450000.0,-2400000.0,64.67415134095133,-58.86102756302116,0.8997075552770821
2020-03-01,-1450000.0,-2350000.0,65.06630469031278,-58.32453126189079,0.88892229239614
2020-03-01,-1450000.0,-2300000.0,65.45584933693341,-57.77124256490144,0.8822739282879015
2020-03-01,-1450000.0,-2250000.0,65.84268731670603,-57.20046872738079,0.8750455992883948
2020-03-01,-1450000.0,-2200000.0,66.22671447207429,-56.611486423888486,0.8154642692222126
2020-03-01,-1450000.0,-2150000.0,66.60782007023941,-56.0035408517495,0.7888756006954921
2020-03-01,-1450000.0,-2100000.0,66.98588639986629,-55.37584492005105,0.7235145173526732
2020-03-01,-1450000.0,-2050000.0,67.36078834597811,-54.727578551401606,0.6189782550717772
2020-03-01,-1450000.0,-1850000.0,68.82596523508514,-51.91122711902468,0.6670999681482526
2020-03-01,-1450000.0,-1800000.0,69.18287692890934,-51.14662565964667,0.7661270975230654
2020-03-01,-1450000.0,-450000.0,76.3726490778851,-17.241459398939977,1.0
2020-03-01,-1450000.0,-400000.0,76.49950192977506,-15.422161318738674,1.0
2020-03-01,-1450000.0,-350000.0,76.61240890139831,-13.570434385161484,1.0
2020-03-01,-1450000.0,-300000.0,76.71102214709919,-11.689369175439197,1.0
2020-03-01,-1450000.0,-250000.0,76.79502807683792,-9.782407031807288,1.0
2020-03-01,-1450000.0,-200000.0,76.86415208920853,-7.853313301978219,0.9877070872929226
2020-03-01,-1450000.0,-150000.0,76.9181629155437,-5.9061411137705,0.8620039827985087
2020-03-01,-1450000.0,-100000.0,76.956876424615,-3.945186229037563,0.5145864173081521
2020-03-01,-1450000.0,350000.0,76.61240890139831,13.570434385161484,0.2733660893960269
2020-03-01,-1450000.0,400000.0,76.49950192977506,15.422161318738674,0.5344923784945372
2020-03-01,-1450000.0,450000.0,76.3726490778851,17.241459398939977,0.7433147817380263
2020-03-01,-1450000.0,500000.0,76.23222747760992,19.02560603756868,0.8396903580972449
2020-03-01,-1450000.0,550000.0,76.07863848794247,20.77225468204583,0.870980887233832
2020-03-01,-1450000.0,600000.0,75.91230268032038,22.47943439710312,0.891287317426481
2020-03-01,-1450000.0,650000.0,75.73365498521075,24.145541960421657,0.7180532535880817
2020-03-01,-1450000.0,1750000.0,69.5356915715245,50.3558250428552,0.2521682802409711
2020-03-01,-1450000.0,1800000.0,69.18287692890934,51.14662565964667,0.4538904813572243
2020-03-01,-1450000.0,1850000.0,68.82596523508514,51.91122711902468,0.6179869654837012
2020-03-01,-1400000.0,-2900000.0,60.83145214912865,-64.23067237566129,0.8033477655598406
2020-03-01,-1400000.0,-2850000.0,61.24810198081115,-63.83843355798077,0.7761040946845035
2020-03-01,-1400000.0,-2800000.0,61.66292179505344,-63.43494882292201,0.8600472487976556
2020-03-01,-1400000.0,-2750000.0,62.07586092718544,-63.01976928177714,0.8822226104748131
2020-03-01,-1400000.0,-2700000.0,62.48686535514776,-62.59242456218159,0.9126288528830656
2020-03-01,-1400000.0,-2650000.0,62.89587749028152,-62.15242174021184,0.9282452704598322
2020-03-01,-1400000.0,-2600000.0,63.30283595355439,-61.69924423399363,0.940148714529548
2020-03-01,-1400000.0,-2550000.0,63.70767533626909,-61.23235066115621,0.952230570436369
2020-03-01,-1400000.0,-2500000.0,64.1103259442633,-60.751173663453024,0.9579916768221696
2020-03-01,-1400000.0,-2450000.0,64.5107135245758,-60.25511870305778,0.9556843730884056
2020-03-01,-1400000.0,-2400000.0,64.90875897352933,-59.74356283647074,0.9451874454202358
2020-03-01,-1400000.0,-2350000.0,65.30437802516418,-59.21585347367356,0.9525938347878294
2020-03-01,-1400000.0,-2300000.0,65.69748091895522,-58.67130713219584,0.9265428775620368
2020-03-01,-1400000.0,-2250000.0,66.08797204575929,-58.10920819815429,0.9288667634934804
2020-03-01,-1400000.0,-2200000.0,66.4757495709774,-57.52880770915151,0.907802806347328
2020-03-01,-1400000.0,-2150000.0,66.8607050339816,-56.92932217723833,0.8982754636564929
2020-03-01,-1400000.0,-2100000.0,67.24272292295498,-56.309932474020215,0.8410156581675687
2020-03-01,-1400000.0,-2050000.0,67.62168022443761,-55.66978280449668,0.7617458286501618
2020-03-01,-1400000.0,-2000000.0,67.99744594706644,-55.00797980144134,0.7019795212262522
2020-03-01,-1400000.0,-1950000.0,68.36988061925702,-54.32359177813802,0.4925601932486084
2020-03-01,-1400000.0,-1900000.0,68.73883576091445,-53.61564818416412,0.3859890082726008
2020-03-01,-1400000.0,-1750000.0,69.82319227647261,-51.34019174590991,0.9255798685016742
2020-03-01,-1400000.0,-500000.0,76.6578339079919,-19.65382405805331,0.9781721553140936
2020-03-01,-1400000.0,-400000.0,76.93363481286877,-15.945395900922858,1.0
2020-03-01,-1400000.0,-350000.0,77.05025218859083,-14.03624346792648,1.0
2020-03-01,-1400000.0,-300000.0,77.15216086505339,-12.094757077012105,1.0
2020-03-01,-1400000.0,-250000.0,77.23901531614548,-10.124671655397815,1.0
2020-03-01,-1400000.0,-200000.0,77.31051225902662,-8.13010235415598,1.0
2020-03-01,-1400000.0,-150000.0,77.36639575281951,-6.115503566285407,0.9772609430660412
2020-03-01,-1400000.0,-100000.0,77.40646168591566,-4.0856167799748775,0.7595423669391558
2020-03-01,-1400000.0,-50000.0,77.4305614767865,-2.045408488887228,0.2595981923520766
2020-03-01,-1400000.0,350000.0,77.05025218859083,14.03624346792648,0.4448437825656934
2020-03-01,-1400000.0,500000.0,76.6578339079919,19.65382405805331,0.8728838566166701
2020-03-01,-1400000.0,550000.0,76.49950192977506,21.44773632710535,0.907669653354478
2020-03-01,-1400000.0,600000.0,76.32815281340307,23.19859051364819,0.9222190411226928
2020-03-01,-1400000.0,650000.0,76.1442582568212,24.904768808095188,0.8910974777037687
2020-03-01,-1400000.0,700000.0,75.94829875162588,26.56505117707799,0.5292189464838789
2020-03-01,-1400000.0,1800000.0,69.46566514284893,52.1250163489018,0.4431964868366231
2020-03-01,-1400000.0,1850000.0,69.10415332969049,52.88313931672973,0.6150457598958567
2020-03-01,-1350000.0,-2950000.0,60.60904735606427,-65.40988283380399,0.8886731488724116
2020-03-01,-1350000.0,-2900000.0,61.03004091845842,-65.03721016919299,0.8299389512667039
2020-03-01,-1350000.0,-2800000.0,61.86683972351478,-64.25929164376716,0.7480344923770859
2020-03-01,-1350000.0,-2700000.0,62.696402796721394,-63.43494882292201,0.9424170916404124
2020-03-01,-1350000.0,-2650000.0,63.10833931977927,-63.00416160591338,0.9491755092522935
2020-03-01,-1350000.0,-2600000.0,63.518301774963554,-62.560272051800695,0.9148249719754422
2020-03-01,-1350000.0,-2550000.0,63.92622720909376,-62.10272896905237,0.8995637719139192
2020-03-01,-1350000.0,-2500000.0,64.33204843317449,-61.63095370672142,0.9241439328224834
2020-03-01,-1350000.0,-2450000.0,64.73569374364477,-61.14433878028348,0.9869581165434176
2020-03-01,-1350000.0,-2400000.0,65.13708662370296,-60.64224645720873,0.9941751551936872
2020-03-01,-1350000.0,-2350000.0,65.53614542342842,-60.124007308310574,0.9792169991728672
2020-03-01,-1350000.0,-2300000.0,65.93278301739055,-59.58891873287464,0.9642303178236988
2020-03-01,-1350000.0,-2250000.0,66.32690643841826,-59.03624346792648,0.9436745483472
2020-03-01,-1350000.0,-2200000.0,66.718416486205,-58.46520809481171,0.9388627485683032
2020-03-01,-1350000.0,-2150000.0,67.10720730945104,-57.87500155961248,0.948099675126676
2020-03-01,-1350000.0,-2100000.0,67.49316596030256,-57.2647737278924,0.927839196579796
2020-03-01,-1350000.0,-2050000.0,67.87617191994445,-56.63363399894044,0.946166100893196
2020-03-01,-1350000.0,-2000000.0,68.25609659435402,-55.98065001017354,0.9543241117512502
2020-03-01,-1350000.0,-1950000.0,68.63280277943139,-55.30484646876604,0.8491072930553766
2020-03-01,-1350000.0,-1900000.0,69.00614409501257,-54.60520415501294,0.5566247121630026
2020-03-01,-1350000.0,-400000.0,77.36639575281951,-16.50436138175502,1.0
2020-03-01,-1350000.0,-350000.0,77.48697168854652,-14.534455080540122,1.0
2020-03-01,-1350000.0,-300000.0,77.59240215855516,-12.528807709151511,1.0
2020-03-01,-1350000.0,-250000.0,77.68230536040195,-10.4914770123316,1.0
2020-03-01,-1350000.0,-200000.0,77.75634529294443,-8.426969021480673,1.0
2020-03-01,-1350000.0,-150000.0,77.81423776866653,-6.34019174590991,0.995315228893438
2020-03-01,-1350000.0,-100000.0,77.8557557336404,-4.23639479905884,0.9156166398872906
2020-03-01,-1350000.0,-50000.0,77.88073367416067,-2.121096396661454,0.6068066564761667
2020-03-01,-1350000.0,500000.0,77.08152464439685,20.32313682966294,0.814876974223537
2020-03-01,-1350000.0,550000.0,76.9181629155437,22.16634582208246,0.8398153752657153
2020-03-01,-1350000.0,600000.0,76.74150936055,23.962488974578186,0.8993572231404309
