datetime,lon,lat,z,z_mean
2020-02-14 19:03:22,1.2510349857142857,72.48274591428572,49.430771428571425,49.02237142857143
2020-02-14 19:03:23,1.235511575,72.5163686375,49.465625,49.0269375
2020-02-14 19:03:24,1.2138626333333333,72.5630767,49.400800000000004,48.9729
2020-02-14 19:03:25,1.19349345,72.60683595,49.354124999999996,48.88795
2020-02-14 19:03:26,1.181742625,72.6320027,49.187975,48.8362
2020-02-14 19:03:27,1.15974935,72.6789342,49.104725,48.7401
2020-02-14 19:03:28,1.1434312166666667,72.71362188333333,49.07853333333333,48.68383333333333
2020-02-14 19:03:29,1.1236086714285716,72.75559584285715,48.9615,48.612742857142855
2020-02-14 19:03:30,1.1033099333333334,72.79841068333333,48.87825,48.5328
2020-02-14 19:03:31,1.0865091142857142,72.83371108571428,48.775128571428574,48.46492857142857
2020-02-14 19:03:32,1.0662279749999999,72.876167625,48.70095,48.3661
2020-02-14 19:03:33,1.0466541249999999,72.916971625,48.61295,48.25475
2020-02-14 19:03:34,1.033890175,72.943493475,48.519225,48.1756
2020-02-14 19:03:35,1.01300196,72.98674367999999,48.36946,48.02034
2020-02-14 19:03:36,0.9937459,73.02645648333333,48.18553333333333,47.872733333333336
2020-02-14 19:03:37,0.9712283375,73.0726963375,47.9574,47.693687499999996
2020-02-14 19:03:38,0.9512773,73.1134949,47.7554,47.537
2020-02-14 19:03:39,0.9325789800000001,73.15157254,47.68172,47.41078
2020-02-14 19:03:40,0.9151541666666666,73.18692936666666,47.6593,47.29476666666667
2020-02-14 19:03:41,0.89551432,73.22663698,47.49324,47.16408
2020-02-14 19:03:42,0.8757276875,73.266479275,47.34965,47.0354625
2020-02-14 19:03:43,0.8582483,73.30154201428572,47.241342857142854,46.909642857142856
2020-02-14 19:03:44,0.8378581,73.342285375,47.0625625,46.7751
2020-02-14 19:03:45,0.815309375,73.3871553,46.9366,46.633325
2020-02-14 19:03:46,0.7966478666666666,73.42413052222223,46.86021111111111,46.512544444444444
2020-02-14 19:03:47,0.7785869499999999,73.4597827,46.71631666666667,46.40594166666667
2020-02-14 19:03:48,0.7569212428571428,73.50238288571428,46.55867142857143,46.26967142857143
2020-02-14 19:03:49,0.7371336875,73.5411297,46.43215,46.151275
2020-02-14 19:03:50,0.7170314888888889,73.58032864444445,46.31642222222222,46.04851111111111
2020-02-14 19:03:51,0.6983708636363637,73.61658085454546,46.24131818181818,45.962090909090904
2020-02-14 19:03:52,0.6794828666666667,73.65313412222223,46.210344444444445,45.896366666666665
2020-02-14 19:03:53,0.6580126333333333,73.69451972222221,46.15317777777778,45.83177777777777
2020-02-14 19:03:54,0.6397387714285714,73.72960375714285,46.02721428571429,45.77854285714285
2020-02-14 19:03:55,0.6153385909090909,73.77624342727273,46.00244545454546,45.71110909090909
2020-02-14 19:03:56,0.595487275,73.814024325,45.9823375,45.6383875
2020-02-14 19:03:57,0.5750927692307692,73.85268326923077,45.92136153846154,45.552299999999995
2020-02-14 19:03:58,0.5545798363636364,73.89140508181818,45.74774545454545,45.463018181818185
2020-02-14 19:03:59,0.5326277545454545,73.93267288181818,45.632118181818186,45.36432727272727
2020-02-14 19:04:00,0.5168509428571428,73.96221975714286,45.5602,45.29947142857143
2020-02-14 19:04:01,0.48268641111111105,74.02585678888889,45.46763333333334,45.16993333333333
2020-02-14 19:04:02,0.4512198333333333,74.08414144444444,45.34402222222222,45.05672222222222
2020-02-14 19:04:03,0.4292138,74.12466168181818,45.29127272727273,44.96600909090909
2020-02-14 19:04:04,0.40819554545454545,74.1632037,45.1287,44.87086363636364
2020-02-14 19:04:05,0.3847421307692308,74.2060204,45.02104615384615,44.76006923076923
2020-02-14 19:04:06,0.36492949,74.24203794,44.940039999999996,44.66309
2020-02-14 19:04:07,0.3433811090909091,74.28104555454546,44.84365454545454,44.55996363636364
2020-02-14 19:04:08,0.32266292,74.31839655,44.66418,44.45566
2020-02-14 19:04:09,0.29958762222222224,74.35981936666667,44.6011,44.33273333333333
2020-02-14 19:04:10,0.2783937923076923,74.39769673076923,44.44546153846154,44.21774615384615
2020-02-14 19:04:11,0.25633328333333333,74.436954575,44.351241666666674,44.09614166666666
2020-02-14 19:04:12,0.23405337272727272,74.47643259090908,44.27415454545454,43.98567272727273
2020-02-14 19:04:13,0.21305651538461537,74.51348039230768,44.152092307692314,43.89806923076923
2020-02-14 19:04:14,0.18779190833333334,74.55785381666666,44.0761,43.80043333333333
2020-02-14 19:04:15,0.16720424166666667,74.593849175,43.97563333333333,43.73158333333333
2020-02-14 19:04:16,0.1445905,74.63322157692308,43.93341538461539,43.639369230769226
2020-02-14 19:04:17,0.123166,74.6703635,43.82015833333333,43.537216666666666
2020-02-14 19:04:18,0.09900627,74.7120592,43.63129,43.410219999999995
2020-02-14 19:04:19,0.07766533,74.74872811,43.51867,43.27953
2020-02-14 19:04:20,0.053344625,74.79033005833334,43.38028333333333,43.131033333333335
2020-02-14 19:04:21,0.03194618333333333,74.8267697,43.25021666666667,42.99726666666667
2020-02-14 19:04:22,0.007811790000000001,74.86768936,43.081959999999995,42.83284
2020-02-14 19:04:23,-0.015012699999999999,74.90620818333333,43.001125,42.68901666666667
2020-02-14 19:04:24,-0.04029195555555556,74.94867848888889,42.78858888888889,42.52653333333333
2020-02-14 19:04:25,-0.06266921538461538,74.98609277692307,42.67402307692308,42.38644615384616
2020-02-14 19:04:26,-0.08754904166666666,75.02750350833334,42.54388333333333,42.25530833333333
2020-02-14 19:04:27,-0.10794927000000001,75.06130938,42.39776,42.15415
2020-02-14 19:04:28,-0.13477852222222222,75.10556765555556,42.325700000000005,42.03686666666667
2020-02-14 19:04:29,-0.15572376666666668,75.13995890833333,42.22281666666667,41.956175
2020-02-14 19:04:30,-0.18049534166666667,75.18045774166667,42.13070833333334,41.861799999999995
2020-02-14 19:04:31,-0.2047040181818182,75.21984388181818,42.016845454545454,41.7854
2020-02-14 19:04:32,-0.22899583333333332,75.25918723333334,41.98909166666667,41.722675
2020-02-14 19:04:33,-0.25243089166666666,75.29696589999999,41.929608333333334,41.67303333333333
2020-02-14 19:04:34,-0.2766761916666667,75.335873975,41.901125,41.638975
2020-02-14 19:04:35,-0.30090487272727273,75.37457471818182,41.857409090909094,41.618345454545455
2020-02-14 19:04:36,-0.32517538461538464,75.41316277692307,41.864623076923074,41.60556923076923
2020-02-14 19:04:37,-0.35209533333333337,75.45575401666666,41.882266666666666,41.60625833333334
2020-02-14 19:04:38,-0.3760709909090909,75.49350330909091,41.88949090909091,41.609927272727276
2020-02-14 19:04:39,-0.3996715769230769,75.5304920076923,41.882953846153846,41.61341538461539
2020-02-14 19:04:40,-0.42627970833333334,75.57199845000001,41.89808333333333,41.61900833333333
2020-02-14 19:04:41,-0.45016960714285714,75.60908475714287,41.89129285714286,41.61479285714285
2020-02-14 19:04:42,-0.47613772142857147,75.6492056642857,41.88099285714286,41.61487857142857
2020-02-14 19:04:43,-0.5014252,75.68808725384615,41.89626153846154,41.61108461538461
2020-02-14 19:04:44,-0.5269321214285715,75.727116,41.89477857142857,41.611285714285714
2020-02-14 19:04:45,-0.5535209153846155,75.76760366153846,41.88833076923077,41.62577692307692
2020-02-14 19:04:46,-0.5785873076923077,75.8055851,41.90182307692308,41.64459230769231
2020-02-14 19:04:47,-0.6040404214285714,75.84396683571428,41.89645,41.68958571428571
2020-02-14 19:04:48,-0.6276035777777778,75.87933954444445,42.002377777777774,41.744733333333336
2020-02-14 19:04:49,-0.6547774076923076,75.91993493846154,42.113646153846155,41.83334615384615
2020-02-14 19:04:50,-0.6843407181818182,75.9638644090909,42.28908181818182,41.947663636363636
2020-02-14 19:04:51,-0.7089114583333332,76.00019208333333,42.362950000000005,42.035075
2020-02-14 19:04:52,-0.7353317666666667,76.03906554,42.42378,42.12222666666666
2020-02-14 19:04:53,-0.7629121,76.07944366666668,42.49101111111111,42.17187777777778
2020-02-14 19:04:54,-0.7881778692307692,76.11625010769231,42.50804615384615,42.19280769230769
2020-02-14 19:04:55,-0.8156625538461538,76.15609089230769,42.487107692307696,42.17382307692307
2020-02-14 19:04:56,-0.8424145846153847,76.19467777692307,42.408692307692306,42.11691538461538
2020-02-14 19:04:57,-0.8698944571428572,76.23411188571428,42.318735714285715,42.019557142857145
2020-02-14 19:04:58,-0.8979302076923077,76.2741394076923,42.16273846153846,41.88239230769231
2020-02-14 19:04:59,-0.9236440166666666,76.31066906666666,42.045366666666666,41.71961666666667
2020-02-14 19:05:00,-0.952094642857143,76.35088081428572,41.8103,41.52290714285714
2020-02-14 19:05:01,-0.9810130916666666,76.39154195833333,41.582125,41.31495
2020-02-14 19:05:02,-1.00814428,76.42949019999999,41.39474,41.11069333333333
2020-02-14 19:05:03,-1.0365482583333334,76.46901710833333,41.18096666666667,40.91430833333333
2020-02-14 19:05:04,-1.0637905928571427,76.50673503571429,40.99857142857143,40.74563571428571
2020-02-14 19:05:05,-1.0923210428571428,76.54603139285715,40.84570714285714,40.58529285714286
2020-02-14 19:05:06,-1.120158,76.58417903076923,40.74363076923077,40.46173846153847
2020-02-14 19:05:07,-1.1488279928571428,76.62326230714287,40.59545714285714,40.35645
2020-02-14 19:05:08,-1.1778018866666666,76.66255154666666,40.53103333333333,40.274926666666666
2020-02-14 19:05:09,-1.206926357142857,76.70183848571428,40.49345,40.21996428571428
2020-02-14 19:05:10,-1.2369288785714285,76.74209012142856,40.47421428571429,40.19171428571428
2020-02-14 19:05:11,-1.2656390285714285,76.7804044,40.495014285714284,40.181578571428574
2020-02-14 19:05:12,-1.2941279538461539,76.81822487692308,40.493561538461535,40.1939
2020-02-14 19:05:13,-1.323067592857143,76.85644479999999,40.50734285714286,40.21015714285714
2020-02-14 19:05:14,-1.3547245307692308,76.89802565384615,40.53338461538461,40.2327076923077
2020-02-14 19:05:15,-1.3839130266666666,76.93615100666666,40.52500666666666,40.242039999999996
2020-02-14 19:05:16,-1.4141362,76.97541985714285,40.51335,40.244528571428575
2020-02-14 19:05:17,-1.4434729785714284,77.01333184285714,40.56330714285714,40.22721428571429
2020-02-14 19:05:18,-1.4746241928571429,77.05336897857144,40.4907,40.19582857142858
2020-02-14 19:05:19,-1.5047326,77.09185602857143,40.48577857142857,40.15274285714286
2020-02-14 19:05:20,-1.5345456,77.12976013571428,40.364021428571434,40.09937857142857
2020-02-14 19:05:21,-1.5660513142857142,77.16959554285714,40.30864285714286,40.035628571428575
2020-02-14 19:05:22,-1.596805042857143,77.20826768571429,40.201814285714285,39.97040714285714
2020-02-14 19:05:23,-1.6289687785714284,77.24848397857143,40.12796428571429,39.89348571428571
2020-02-14 19:05:24,-1.6597543285714287,77.28676389285714,40.095414285714284,39.81822857142857
2020-02-14 19:05:25,-1.6881982916666667,77.32194798333333,39.980624999999996,39.745725
2020-02-14 19:05:26,-1.7223035866666667,77.36389527333334,39.947453333333335,39.65025333333333
2020-02-14 19:05:27,-1.7543047923076924,77.40302894615385,39.85235384615385,39.56083076923077
2020-02-14 19:05:28,-1.7876879846153846,77.44361684615384,39.728761538461534,39.46023076923076
2020-02-14 19:05:29,-1.819021423076923,77.4814958,39.623615384615384,39.362484615384616
2020-02-14 19:05:30,-1.8506124428571429,77.51947586428571,39.58607857142857,39.268235714285716
2020-02-14 19:05:31,-1.8834265066666667,77.55870174666667,39.49632666666666,39.166039999999995
2020-02-14 19:05:32,-1.9164254714285713,77.59792427857143,39.40354285714285,39.06715714285714
2020-02-14 19:05:33,-1.9492884928571428,77.63675749285714,39.33390714285714,38.96261428571428
2020-02-14 19:05:34,-1.9829949285714286,77.67636020714285,39.138464285714285,38.84334285714285
2020-02-14 19:05:35,-2.0154067642857143,77.71422115714286,39.0102,38.72492142857143
2020-02-14 19:05:36,-2.0500023,77.75439695714286,38.859878571428574,38.58748571428571
2020-02-14 19:05:37,-2.083124107142857,77.79263773571428,38.72275714285714,38.45235714285714
2020-02-14 19:05:38,-2.11609805,77.83048932857142,38.56217857142857,38.326885714285716
2020-02-14 19:05:39,-2.1504473533333335,77.86968940666667,38.376866666666665,38.19146
2020-02-14 19:05:40,-2.185823346153846,77.90982176923077,38.29200769230769,38.06230769230769
2020-02-14 19:05:41,-2.2197515266666668,77.94807944,38.17346666666666,37.94416
2020-02-14 19:05:42,-2.2547100857142857,77.98726914285714,38.04955,37.81995714285714
2020-02-14 19:05:43,-2.288661764285714,78.02510437857143,37.8909,37.71297142857143
2020-02-14 19:05:44,-2.3240333733333336,78.06428726666667,37.81093333333333,37.6019
2020-02-14 19:05:45,-2.3596142642857143,78.10346645000001,37.69431428571429,37.49735714285714
2020-02-14 19:05:46,-2.3954118799999997,78.14264228,37.61826666666666,37.401786666666666
2020-02-14 19:05:47,-2.4314228142857144,78.18181425,37.503907142857145,37.30974285714286
2020-02-14 19:05:48,-2.4664003214285715,78.21963200714286,37.47997142857143,37.229664285714286
2020-02-14 19:05:49,-2.5028449133333335,78.25879681333335,37.400826666666674,37.15450666666666
2020-02-14 19:05:50,-2.544099861538462,78.30283931538462,37.32916923076923,37.076638461538465
2020-02-14 19:05:51,-2.5876007999999997,78.3489539076923,37.11193076923077,37.00747692307692
2020-02-14 19:05:52,-2.6244477875,78.3877421875,37.131775000000005,36.9555875
2020-02-14 19:05:53,-2.7708736,78.5395861,37.037,36.7307
2020-02-14 19:05:54,-2.878984811111111,78.64932477777778,36.62583333333333,36.53253333333333
2020-02-14 19:05:55,-2.99302816,78.7629867,36.56948,36.32598
2020-02-14 19:05:56,-3.03889881,78.80802682,36.49498,36.24453
2020-02-14 19:05:57,-3.1643860000000004,78.92981656666666,36.251866666666665,36.02676666666667
2020-02-14 19:05:58,-3.1751599500000003,78.94015089999999,36.032275,36.010850000000005
2020-02-14 19:12:10,-160.80305,81.3173057,2.2879,1.8447
2020-02-14 19:12:11,-160.86258365,81.28128525,2.12775,1.8028
2020-02-14 19:12:12,-160.9991396,81.197538725,2.0378625,1.749075
2020-02-14 19:15:32,-170.493657025,66.618976525,2.58505,2.48995
2020-02-14 19:15:33,-170.50266311000001,66.58830314000001,2.69497,2.54106
2020-02-14 19:15:34,-170.51373342857144,66.55052105,2.5763428571428575,2.5933285714285716
2020-02-14 19:15:35,-170.5258019466667,66.50923354,2.7047266666666667,2.6532666666666667
2020-02-14 19:15:36,-170.53732955,66.46969862857142,2.6778285714285714,2.7001142857142857
2020-02-14 19:15:37,-170.54911191428573,66.42918966428572,2.7427428571428574,2.7309857142857146
2020-02-14 19:15:38,-170.562143075,66.38426624166667,2.7849000000000004,2.756625
2020-02-14 19:15:39,-170.571351925,66.3524562,3.915975,2.768725
2020-02-14 19:15:46,-170.73037902727273,65.79315011818181,48.543490909090906,3.1413727272727274
2020-02-14 19:15:47,-170.7460170090909,65.73713117272727,52.15267272727272,3.2559454545454543
2020-02-14 19:15:48,-170.76437390769232,65.67114254615385,79.1649923076923,3.395676923076923
