x,y,lon,lat,date,t,num_obs
-2000000.0,-400000.0,-78.69006752597979,71.65491318614758,2020-03-05,18326.0,1228
-1800000.0,-400000.0,-77.47119229084849,73.42917183935587,2020-03-05,18326.0,5263
-1600000.0,-400000.0,-75.96375653207353,75.1898122307519,2020-03-05,18326.0,5520
-1400000.0,-400000.0,-74.05460409907715,76.93363481286877,2020-03-05,18326.0,4266
-1200000.0,-400000.0,-71.56505117707799,78.65520333101239,2020-03-05,18326.0,1420
-800000.0,-400000.0,-63.43494882292201,81.98510420485553,2020-03-05,18326.0,5421
-600000.0,-400000.0,-56.309932474020215,83.54017881952873,2020-03-05,18326.0,15649
-400000.0,-400000.0,-45.0,84.9336155357855,2020-03-05,18326.0,30255
-200000.0,-400000.0,-26.56505117707799,85.99520043322497,2020-03-05,18326.0,44749
0.0,-400000.0,0.0,86.4181560383501,2020-03-05,18326.0,46235
200000.0,-400000.0,26.56505117707799,85.99520043322497,2020-03-05,18326.0,42759
400000.0,-400000.0,45.0,84.9336155357855,2020-03-05,18326.0,31203
600000.0,-400000.0,56.309932474020215,83.54017881952873,2020-03-05,18326.0,26239
800000.0,-400000.0,63.43494882292201,81.98510420485553,2020-03-05,18326.0,32886
1000000.0,-400000.0,68.19859051364818,80.34495146707818,2020-03-05,18326.0,39362
1200000.0,-400000.0,71.56505117707799,78.65520333101239,2020-03-05,18326.0,32465
1400000.0,-400000.0,74.05460409907715,76.93363481286877,2020-03-05,18326.0,18032
1600000.0,-400000.0,75.96375653207353,75.1898122307519,2020-03-05,18326.0,10574
1800000.0,-400000.0,77.47119229084849,73.42917183935587,2020-03-05,18326.0,4335
-2600000.0,-200000.0,-85.60129464500447,66.4757495709774,2020-03-05,18326.0,1208
-2400000.0,-200000.0,-85.23635830927383,68.29869930652082,2020-03-05,18326.0,1804
-2200000.0,-200000.0,-84.8055710922652,70.11466068315791,2020-03-05,18326.0,1621
-2000000.0,-200000.0,-84.28940686250036,71.92386591281547,2020-03-05,18326.0,2075
-1800000.0,-200000.0,-83.6598082540901,73.72640073397518,2020-03-05,18326.0,2315
-1600000.0,-200000.0,-82.8749836510982,75.52212302086315,2020-03-05,18326.0,3340
-1400000.0,-200000.0,-81.86989764584403,77.31051225902662,2020-03-05,18326.0,1550
-1200000.0,-200000.0,-80.53767779197439,79.09037227849467,2020-03-05,18326.0,1130
-1000000.0,-200000.0,-78.69006752597979,80.85919208300484,2020-03-05,18326.0,2590
-800000.0,-200000.0,-75.96375653207353,82.61160901024734,2020-03-05,18326.0,13434
-600000.0,-200000.0,-71.56505117707799,84.33511094211977,2020-03-05,18326.0,30646
-400000.0,-200000.0,-63.43494882292201,85.99520043322497,2020-03-05,18326.0,54878
-200000.0,-200000.0,-45.0,87.46747675182161,2020-03-05,18326.0,57872
0.0,-200000.0,0.0,88.20931442355077,2020-03-05,18326.0,51208
200000.0,-200000.0,45.0,87.46747675182161,2020-03-05,18326.0,46936
400000.0,-200000.0,63.43494882292201,85.99520043322497,2020-03-05,18326.0,44718
600000.0,-200000.0,71.56505117707799,84.33511094211977,2020-03-05,18326.0,29156
800000.0,-200000.0,75.96375653207353,82.61160901024734,2020-03-05,18326.0,36909
1000000.0,-200000.0,78.69006752597979,80.85919208300484,2020-03-05,18326.0,45276
1200000.0,-200000.0,80.53767779197439,79.09037227849467,2020-03-05,18326.0,43549
1400000.0,-200000.0,81.86989764584403,77.31051225902662,2020-03-05,18326.0,29588
1600000.0,-200000.0,82.8749836510982,75.52212302086315,2020-03-05,18326.0,14642
1800000.0,-200000.0,83.6598082540901,73.72640073397518,2020-03-05,18326.0,3616
-2400000.0,0.0,-90.0,68.37463394072095,2020-03-05,18326.0,1329
-2200000.0,0.0,-90.0,70.19721347781848,2020-03-05,18326.0,2412
-2000000.0,0.0,-90.0,72.01437798526035,2020-03-05,18326.0,2368
-1800000.0,0.0,-90.0,73.82665489745003,2020-03-05,18326.0,1599
-1600000.0,0.0,-90.0,75.6345612354388,2020-03-05,18326.0,1537
-1400000.0,0.0,-90.0,77.43860483666694,2020-03-05,18326.0,2693
-1200000.0,0.0,-90.0,79.23928552188053,2020-03-05,18326.0,6466
-1000000.0,0.0,-90.0,81.03709620810902,2020-03-05,18326.0,16352
-800000.0,0.0,-90.0,82.83252397586953,2020-03-05,18326.0,25023
-600000.0,0.0,-90.0,84.62605109816462,2020-03-05,18326.0,36685
-400000.0,0.0,-90.0,86.4181560383501,2020-03-05,18326.0,60300
-200000.0,0.0,-90.0,88.20931442355077,2020-03-05,18326.0,63264
0.0,0.0,0.0,90.0,2020-03-05,18326.0,66744
200000.0,0.0,90.0,88.20931442355077,2020-03-05,18326.0,45963
400000.0,0.0,90.0,86.4181560383501,2020-03-05,18326.0,44363
600000.0,0.0,90.0,84.62605109816462,2020-03-05,18326.0,30272
